dropoff_longitude,pickup_longitude,pickup_latitude,dropoff_latitude
-73.955963,-73.9505,40.78653,40.772324
-73.97216,-73.977509,40.774242,40.785591
-73.982224,-73.956642,40.780815000000004,40.756737
-74.010384,-73.969627,40.760475,40.701962
-73.974007,-73.954453,40.774933000000004,40.75481
-73.954041,-73.862755,40.769161,40.763965999999996
-73.992889,-74.004501,40.730942,40.724159
-73.991486,-73.980598,40.745083,40.744122
-73.994896,-73.985458,40.768436,40.755157000000004
-73.95356,-73.95179,40.773502,40.788197
-74.006073,-73.972,40.7631,40.726475
-73.977592,-73.96991700000001,40.763884999999995,40.774418
-73.946342,-73.977898,40.760601,40.780594
-73.978523,-73.965477,40.762347999999996,40.74118
-73.982285,-73.990753,40.761875,40.766918
-73.98221600000001,-73.980461,40.767628,40.770901
-73.989639,-74.010193,40.721348,40.744015000000005
-73.982582,-73.992531,40.726753,40.769073
-73.961639,-73.87043,40.773357,40.767658000000004
-73.91220899999999,-73.996994,40.756645,40.888191
-74.00664499999999,-74.010887,40.708836,40.730778
-73.986549,-73.973846,40.750510999999996,40.754009
-73.98243000000001,-73.982613,40.769176,40.755322
-73.990845,-73.984962,40.748154,40.738194
-73.977531,-73.994576,40.745544,40.729134
-74.009872,-73.990601,40.746147,40.723476
-73.990036,-73.974869,40.755428,40.751746999999995
-73.99118,-73.988281,40.737881,40.750229
-73.977242,-73.982933,40.761173,40.755032
-73.959274,-73.982704,40.763816999999996,40.774265
-73.950554,-73.946976,40.780102,40.670181
-73.966133,-73.97833299999999,40.773117,40.770893
-74.011475,-74.005783,40.745537,40.704491
-73.989929,-73.977974,40.762054,40.760849
-73.977867,-74.014282,40.717232,40.76466
-73.98893000000001,-73.97330500000001,40.762794,40.722988
-73.973694,-73.991745,40.744473,40.763695
-73.985703,-73.97702,40.762066,40.758022
-73.982025,-73.971664,40.780453,40.773693
-73.97577700000001,-74.005066,40.70705,40.751152000000005
-73.944962,-73.984085,40.721657,40.615809999999996
-73.97757,-74.003899,40.753017,40.760628000000004
-73.97823299999999,-73.973701,40.759525,40.761646
-73.962524,-73.958664,40.800823,40.799892
-73.95159100000001,-73.981392,40.754421,40.766354
-73.974579,-73.989029,40.758663,40.790039
-73.852005,-73.99311800000001,40.752151,40.710625
-74.008347,-73.982262,40.765099,40.737465
-73.96273000000001,-73.97335799999999,40.755413,40.771584000000004
-73.967415,-73.97357199999999,40.789608,40.798676
-73.959038,-73.959183,40.764114,40.771873
-73.965561,-73.98867,40.72271,40.686626000000004
-74.004913,-74.00374599999999,40.72702,40.71973
-73.981049,-73.97176400000001,40.794621,40.782646
-73.986618,-74.006355,40.744778000000004,40.687618
-73.991745,-73.992836,40.755268,40.719776
-73.990608,-73.98252099999999,40.751362,40.736740000000005
-73.936615,-73.982025,40.772457,40.814098
-73.947304,-73.97622700000001,40.780986999999996,40.771603000000006
-73.99342299999999,-73.978981,40.777184000000005,40.729355
-74.002228,-73.973434,40.75032,40.739639000000004
-73.963318,-73.971245,40.794418,40.793407
-73.97850799999999,-73.97269399999999,40.749443,40.736835
-74.013382,-73.866226,40.771609999999995,40.637806
-73.994087,-73.994087,40.761433000000004,40.761433000000004
-73.95395699999999,-73.989807,40.729465000000005,40.707031
-74.002075,-73.978188,40.74152,40.746845
-73.977959,-73.986847,40.746731,40.755238
-73.98101,-73.984093,40.721668,40.73082
-74.00869,-73.983742,40.749233000000004,40.714484999999996
-73.959473,-73.980858,40.781677,40.780003
-74.0047,-73.987938,40.738319,40.718815
-73.962158,-73.971703,40.757729,40.755539
-73.995888,-73.99427800000001,40.751137,40.760994000000004
-73.976196,-73.959969,40.782204,40.792252000000005
-73.962456,-73.973839,40.760452,40.755608
-74.004814,-73.992928,40.752972,40.736103
-73.962624,-73.976875,40.764381,40.758175
-73.984749,-74.000511,40.73558,40.743668
-73.970596,-73.873032,40.774162,40.761532
-73.982315,-73.936989,40.759888000000004,40.772724
-73.983368,-73.988564,40.759322999999995,40.773483
-74.00119000000001,-74.00898000000001,40.716029999999996,40.71656
-73.992401,-74.002907,40.684464,40.691856
-73.982239,-73.98021700000001,40.738796,40.731888
-73.999779,-73.989899,40.752407,40.730831
-73.998947,-74.004517,40.747192,40.723309
-73.957756,-73.994118,40.751251,40.776871
-74.0028,-73.998154,40.738009999999996,40.726025
-73.950378,-73.974846,40.752144,40.783703
-73.99095200000001,-73.986877,40.74065,40.753437
-73.939964,-73.96914699999999,40.763557,40.803482
-73.98568,-73.99233199999999,40.748943,40.752106
-73.964394,-73.954201,40.766308,40.755501
-73.95594799999999,-73.96833000000001,40.750778000000004,40.767933
-73.98481,-73.950546,40.786575,40.779015
-73.939545,-73.984695,40.728134000000004,40.797783
-73.990868,-73.990463,40.735058,40.72847
-73.998207,-73.99292,40.753586,40.740341
-73.975151,-73.968559,40.764851,40.756371
-73.97831,-73.97734799999999,40.750259,40.729134
-73.978645,-73.976364,40.775776,40.754372
-73.986366,-73.97287,40.764599,40.756958000000004
-73.971176,-73.978561,40.750824,40.756302000000005
-73.984154,-73.975166,40.751796999999996,40.739265
-73.944397,-73.991035,40.77491,40.809128
-73.984619,-74.003395,40.727562,40.736881
-73.98209399999999,-74.005569,40.751026,40.735924
-73.995369,-73.99076099999999,40.739944,40.733368
-73.983627,-73.991493,40.731685999999996,40.738243
-73.983063,-73.95863299999999,40.783054,40.771332
-73.947662,-73.954552,40.765716999999995,40.782005
-73.99781,-73.995239,40.75481,40.751343
-73.962715,-73.96970400000001,40.762886,40.767132000000004
-73.99044,-73.97694399999999,40.751495,40.756640999999995
-73.975639,-73.98432199999999,40.729164000000004,40.781872
-73.989449,-74.00193,40.730438,40.723167
-74.00410500000001,-73.993477,40.721615,40.740479
-73.990967,-74.008087,40.739071,40.723953
-73.99346899999999,-73.987526,40.768757,40.766220000000004
-73.974815,-73.968666,40.754803,40.746204
-73.978348,-73.966499,40.773193,40.773006
-73.974571,-73.970764,40.756752,40.754265000000004
-74.01059000000001,-74.005814,40.740116,40.722858
-74.000191,-73.996078,40.737225,40.742889
-73.952515,-73.947189,40.771702000000005,40.805759
-73.99144,-73.97485400000001,40.760467999999996,40.730282
-73.994011,-73.981789,40.759128999999994,40.758823
-73.979874,-73.986076,40.777874,40.786076
-73.98724399999999,-73.870918,40.773651,40.768726
-73.976219,-73.97784399999999,40.745746999999994,40.751492
-73.99170699999999,-74.01280200000001,40.702381,40.736958
-73.98788499999999,-74.018433,40.646389,40.667152
-73.97841600000001,-73.971336,40.757591,40.766571
-73.954773,-73.99928299999999,40.725056,40.692596
-73.996338,-74.00282299999999,40.760544,40.690605
-73.984039,-73.864098,40.769958,40.774741999999996
-73.98159799999999,-73.97734799999999,40.77689,40.773815
-73.977303,-73.964996,40.764599,40.752853
-73.98007199999999,-73.978439,40.761871,40.775841
-73.95517,-73.948349,40.774143,40.779270000000004
-74.00251,-73.972321,40.760281,40.725128000000005
-73.985817,-73.99146999999999,40.735073,40.744221
-74.003738,-73.986496,40.74617,40.722359000000004
-73.99200400000001,-73.983841,40.749763,40.741135
-74.004181,-74.009064,40.7155,40.725403
-73.98021700000001,-73.98806,40.728081,40.722336
-73.95863299999999,-73.97895799999999,40.777496,40.765003
-73.982147,-73.97319,40.75,40.736076000000004
-73.994911,-74.003281,40.748852,40.760791999999995
-73.95815999999999,-73.982681,40.750355,40.772133000000004
-73.979996,-73.989113,40.691364,40.742435
-73.96578199999999,-73.94896700000001,40.781653999999996,40.758392
-73.982224,-73.995483,40.759665999999996,40.769829
-73.9785,-73.965805,40.790459000000006,40.756817
-73.87287099999999,-73.991547,40.749851,40.774338
-74.011337,-73.999336,40.733871,40.704803000000005
-73.97834,-74.001564,40.730678999999995,40.764896
-73.98214,-73.991051,40.717201,40.741726
-74.004211,-74.00853000000001,40.719772,40.74942
-73.97028399999999,-73.960594,40.762367,40.761757
-73.96833000000001,-73.953056,40.767708,40.769653000000005
-74.009956,-73.976173,40.750175,40.705135
-73.971985,-73.978172,40.751872999999996,40.755283
-73.942451,-73.989853,40.736816,40.845669
-73.951401,-73.969551,40.766135999999996,40.78595
-73.98904399999999,-73.98008,40.743946,40.748131
-73.989891,-74.001801,40.724655,40.735439
-74.004959,-73.993156,40.742176,40.725753999999995
-73.8713,-73.963074,40.794102,40.77409
-74.005836,-73.965378,40.755192,40.719383
-73.976967,-73.97538,40.749409,40.739204
-74.002747,-73.968903,40.754082000000004,40.747124
-73.970467,-73.960144,40.759369,40.762138
-73.963348,-73.966461,40.789242,40.782005
-73.990448,-73.975296,40.752232,40.753513
-73.988922,-73.990303,40.751621,40.736794
-73.970177,-73.870926,40.773781,40.757362
-73.986,-73.981049,40.689223999999996,40.726890999999995
-73.948341,-73.96991700000001,40.784706,40.80386
-73.97882800000001,-73.989952,40.738129,40.750095
-73.987488,-73.994698,40.740414,40.746315
-73.99514,-74.008179,40.716961,40.743019
-73.982178,-73.99640699999999,40.7379,40.771297
-73.981148,-73.86614200000001,40.77124,40.749522999999996
-73.984138,-73.95497900000001,40.769299,40.782284000000004
-73.970421,-73.991127,40.756073,40.761353
-73.98966999999999,-73.97757,40.738116999999995,40.756221999999994
-73.98677099999999,-73.992928,40.747696000000005,40.7616
-74.005341,-74.00052600000001,40.731564,40.726089
-74.00456199999999,-73.989906,40.752262,40.742256
-73.954491,-73.96560699999999,40.774868,40.784228999999996
-73.956879,-73.989571,40.769524,40.778431
-73.97285500000001,-73.984352,40.741871,40.758125
-73.977692,-73.98859399999999,40.745594,40.75185
-73.972313,-73.92645999999999,40.765846,40.764858000000004
-73.999619,-73.99125699999999,40.738621,40.721889000000004
-73.95611600000001,-73.97924,40.784908,40.771896000000005
-73.983253,-73.991776,40.738483,40.722404
-74.007813,-74.011276,40.702656,40.74054
-73.99234799999999,-73.99758100000001,40.721104,40.735546
-74.011627,-73.873077,40.774181,40.723164000000004
-73.976135,-73.952362,40.778107,40.781219
-73.98123199999999,-73.981537,40.754837,40.745232
-73.99389599999999,-73.980278,40.750496000000005,40.727268
-73.982101,-73.974083,40.763569,40.762584999999994
-73.951584,-73.971855,40.756153000000005,40.777943
-73.954353,-73.98464200000001,40.757011,40.76704
-73.997025,-73.999641,40.733433000000005,40.737148
-74.005043,-73.994072,40.756512,40.741577
-73.97831,-73.98921999999999,40.762157,40.766521000000004
-73.986725,-74.013611,40.714989,40.74054
-73.97183199999999,-73.977921,40.773788,40.765793
-73.97731,-73.972038,40.761925,40.75861
-73.97683,-73.954651,40.777515,40.743462
-73.976318,-73.964561,40.807381,40.763809
-73.98979200000001,-73.979118,40.760090000000005,40.758976000000004
-73.99015,-73.981903,40.761208,40.751366
-73.996429,-73.995361,40.746475,40.739643
-73.98494000000001,-73.998695,40.724548,40.720325
-73.985039,-73.97653199999999,40.790791,40.774281
-73.96601899999999,-73.958344,40.808921999999995,40.75362
-74.005089,-74.00923900000001,40.71067,40.738163
-73.982864,-73.97614300000001,40.757412,40.760201
-73.979202,-73.98631999999999,40.740295,40.749428
-73.976776,-73.97998,40.780964000000004,40.789234
-73.947807,-73.968193,40.769695,40.726887
-73.965126,-73.968262,40.764751000000004,40.771759
-73.949814,-73.95253000000001,40.772743,40.801838000000004
-73.999123,-73.99398000000001,40.751373,40.734158
-74.012833,-73.979965,40.765553000000004,40.717449
-73.99481999999999,-74.00799599999999,40.711819,40.749508
-73.99365999999999,-73.978836,40.751090999999995,40.741673
-73.960266,-73.99334,40.751942,40.80648
-73.989693,-74.002197,40.715,40.720222
-73.972893,-73.98297099999999,40.738693,40.748787
-73.957115,-74.015121,40.647003000000005,40.72023
-73.992317,-73.99650600000001,40.742901,40.727558
-73.993652,-73.98344399999999,40.76627,40.729401
-73.972549,-73.980064,40.761596999999995,40.762756
-73.99006700000001,-74.002907,40.744724,40.739471
-73.958725,-73.95255300000001,40.772202,40.761555
-73.982628,-73.97273299999999,40.764881,40.761897999999995
-73.991913,-74.01248199999999,40.71471,40.743755
-74.009567,-73.99556700000001,40.746513,40.710411
-74.012718,-73.989159,40.736645,40.714915999999995
-73.964127,-73.952873,40.77256,40.764679
-73.99192,-73.972656,40.755486,40.753536
-73.993813,-74.005608,40.750931,40.75573
-73.958366,-73.956963,40.768322,40.773296
-73.987251,-73.973618,40.7607,40.744656
-73.981773,-73.96236400000001,40.778973,40.773739
-73.987526,-73.980995,40.760075,40.767036
-73.95818299999999,-73.98774,40.75465,40.768673
-73.978584,-73.96378299999999,40.793018,40.788242
-73.95082099999999,-73.990746,40.752453,40.78577
-73.986244,-73.993546,40.741833,40.741177
-73.94239,-73.99556700000001,40.759731,40.811958000000004
-73.991966,-74.005951,40.750114,40.726391
-73.968544,-73.95752,40.782101000000004,40.797416999999996
-73.981255,-73.972626,40.755589,40.773327
-73.97654,-73.952278,40.772953,40.765999
-73.987038,-73.98509200000001,40.761078000000005,40.756073
-73.977013,-73.982414,40.762778999999995,40.754627
-73.986389,-73.987274,40.76112,40.730335
-73.964951,-73.958435,40.717239,40.714882
-74.00655400000001,-74.009125,40.713463,40.747013
-74.011292,-74.011292,40.710342,40.710342
-74.005989,-73.993675,40.767185,40.74118
-73.978874,-73.991394,40.739371999999996,40.762341
-73.98397800000001,-73.976341,40.744434000000005,40.744246999999994
-73.923698,-73.923698,40.760349,40.760349
-74.001694,-73.988342,40.754829,40.735561
-73.993034,-73.96880300000001,40.764305,40.729595
-73.985039,-73.98138399999999,40.773914000000005,40.759632
-73.985588,-73.97105400000001,40.795933000000005,40.778545
-74.00219,-73.980789,40.737888,40.746918
-73.989334,-73.973236,40.762505,40.774471000000005
-73.962753,-73.982407,40.745033,40.764439
-74.007141,-74.00267,40.739594,40.741592
-73.95027900000001,-73.992416,40.728951,40.776024
-73.977745,-73.95661899999999,40.716896000000006,40.675781
-74.001335,-73.954132,40.766571,40.724109999999996
-73.986389,-73.98350500000001,40.770897,40.760822
-73.979179,-73.99209599999999,40.724785,40.72364
-73.982986,-73.995255,40.719791,40.722488
-73.98320799999999,-73.982231,40.756145000000004,40.771111
-73.960289,-73.952515,40.777435,40.766544
-73.99269100000001,-73.998497,40.754215,40.751713
-74.004189,-73.970085,40.765537,40.752811
-73.99170699999999,-73.99691800000001,40.737282,40.754711
-73.987877,-73.991844,40.741054999999996,40.720757
-73.961876,-73.940887,40.799728,40.779648
-73.990158,-73.98526,40.731552,40.683136
-73.967072,-73.948944,40.776581,40.763756
-73.999222,-73.983696,40.760132,40.739288
-73.973854,-73.99799300000001,40.677002,40.683440999999995
-73.97994200000001,-73.99691800000001,40.752514,40.755333
-74.009064,-73.981697,40.762718,40.71067
-74.01326,-73.975227,40.759449,40.705811
-73.974396,-73.970535,40.751583000000004,40.73661
-73.960724,-73.977814,40.754673,40.769913
-74.005585,-74.006073,40.736885,40.745865
-73.990601,-73.978378,40.751156,40.751301
-73.955086,-73.96266899999999,40.769783000000004,40.777687
-73.99762,-74.008728,40.725899,40.722542
-73.973145,-73.963982,40.755542999999996,40.759445
-73.970314,-73.97404499999999,40.791603,40.799358000000005
-73.966614,-73.95835100000001,40.764606,40.769802
-73.95365100000001,-73.961609,40.766083,40.787085999999995
-73.979523,-73.99284399999999,40.730839,40.735226000000004
-73.98304,-74.006149,40.735264,40.756393
-74.003662,-73.98687,40.743683000000004,40.739338000000004
-73.99816899999999,-73.99499499999999,40.728004,40.735603000000005
-73.981636,-73.984161,40.749352,40.770565000000005
-73.970734,-73.98053,40.765808,40.759056
-74.006287,-74.00005300000001,40.737784999999995,40.733727
-73.94770799999999,-73.98030899999999,40.785614,40.774871999999995
-73.996101,-74.00284599999999,40.760490000000004,40.750088
-73.982803,-73.987648,40.77541,40.767853
-73.978691,-74.00102199999999,40.724014000000004,40.751979999999996
-73.978615,-73.982079,40.770802,40.757851
-73.991096,-73.977089,40.742992,40.724078999999996
-73.983345,-73.98264300000001,40.739529,40.757313
-73.981636,-73.96124300000001,40.772015,40.746390999999996
-73.94104,-73.986412,40.764133,40.811752
-73.953026,-73.974815,40.778099,40.773369
-74.008133,-73.99913000000001,40.734089000000004,40.747597
-73.984215,-73.977623,40.754665,40.727196
-73.98481,-73.97177099999999,40.786156,40.769241
-73.968002,-73.974976,40.757462,40.762589
-73.983154,-73.982872,40.764858000000004,40.776505
-74.006752,-73.992142,40.750175,40.740776000000004
-73.961792,-73.86525,40.770123,40.779129
-73.98808299999999,-73.980461,40.764919,40.738445
-73.979263,-73.947723,40.783482,40.727551
-74.00486,-73.98262,40.770866,40.746365000000004
-73.977127,-73.982803,40.742851,40.75201
-73.949448,-73.862701,40.769081,40.771782
-73.962769,-73.96476700000001,40.760132,40.755726
-73.980293,-73.989372,40.752781,40.760651
-73.980354,-73.97234300000001,40.786587,40.785706
-73.990845,-73.98091099999999,40.764996000000004,40.750832
-73.980858,-73.97361,40.762896999999995,40.779575
-73.97224399999999,-74.009979,40.721222,40.752457
-73.970322,-73.9561,40.781593,40.764915
-73.95607,-73.949028,40.777588,40.77581
-73.98246800000001,-73.97492199999999,40.742191,40.757179
-73.98638199999999,-73.95948,40.763283,40.749165000000005
-74.008179,-73.791389,40.661194,40.74115
-73.977859,-73.988472,40.738716,40.751858
-73.94856300000001,-73.993187,40.742996000000005,40.782326
-73.981796,-73.97148100000001,40.757785999999996,40.768696000000006
-73.988785,-73.95101899999999,40.774704,40.772575
-73.974968,-73.96038100000001,40.778557,40.777527
-73.99155400000001,-73.95695500000001,40.777489,40.759827
-73.977638,-73.981934,40.732208,40.738234999999996
-73.976448,-73.98291800000001,40.746262,40.748259999999995
-73.98494699999999,-74.003738,40.720264,40.720917
-73.95298000000001,-73.963638,40.774502000000005,40.780308000000005
-73.975594,-73.969528,40.75288,40.745201
-73.98254399999999,-73.99039499999999,40.73101,40.736216999999996
-73.99028,-73.971642,40.757137,40.751896
-73.965019,-73.95436099999999,40.788246,40.763275
-73.976074,-73.9786,40.745018,40.780567
-73.974243,-73.987183,40.766121000000005,40.731319
-74.00798,-73.998749,40.713676,40.717239
-73.99374399999999,-73.984169,40.737427000000004,40.762028
-73.978615,-73.98940999999999,40.769890000000004,40.782681
-74.012024,-74.00123599999999,40.746704,40.708321000000005
-73.945976,-73.952202,40.77317,40.777412
-73.98246,-73.961464,40.774162,40.772484000000006
-73.876335,-73.870903,40.773788,40.769176
-73.96421099999999,-73.988609,40.769172999999995,40.803162
-73.96615600000001,-73.952095,40.781940000000006,40.764846999999996
-73.969978,-73.976616,40.753632,40.765137
-73.98509200000001,-74.00640899999999,40.708861999999996,40.72385
-73.790054,-73.79003900000001,40.646915,40.646919
-73.958168,-73.997948,40.754124,40.733292
-74.00026700000001,-73.990662,40.73418,40.73035
-73.98075899999999,-73.952545,40.772343,40.775784
-73.99071500000001,-73.989395,40.736053000000005,40.744469
-73.982712,-73.990433,40.719021000000005,40.723068
-73.984131,-73.99185899999999,40.7262,40.715118
-73.978287,-73.986923,40.738754,40.729492
-73.985001,-73.989113,40.748135,40.753292
-73.979904,-74.003807,40.742001,40.761028
-73.987495,-73.996574,40.737293,40.719929
-73.970573,-73.982925,40.777266999999995,40.795048
-73.973465,-73.95004300000001,40.770247999999995,40.755081
-73.988235,-73.994675,40.725861,40.720242
-74.003883,-74.007675,40.741093,40.750744
-73.968246,-73.985603,40.759792,40.762794
-73.945976,-73.962074,40.688648,40.692772
-73.982605,-73.985451,40.763451,40.770634
-73.959496,-73.971558,40.763351,40.780182
-73.961288,-73.957031,40.782833000000004,40.777512
-73.978523,-74.004509,40.742336,40.750904
-73.95734399999999,-73.980049,40.734814,40.768429
-73.957237,-73.970413,40.783978000000005,40.780117
-73.972351,-73.98037,40.775653999999996,40.787457
-73.95658900000001,-74.013756,40.702541,40.767071
-73.967743,-73.994614,40.740565999999994,40.794441
-73.977753,-73.958237,40.775982,40.777039
-73.979958,-73.954437,40.781345,40.775925
-73.98204799999999,-73.986885,40.762306,40.771881
-74.00241899999999,-74.00676,40.728607000000004,40.739906
-73.971046,-74.001358,40.731251,40.751263
-74.008514,-74.01018499999999,40.720348,40.703701
-73.981155,-73.95386500000001,40.778881,40.774223
-74.002586,-74.009186,40.710434,40.734962
-73.987808,-74.00619499999999,40.739715999999994,40.749615000000006
-73.98350500000001,-73.980644,40.748108,40.726254
-73.993965,-74.0047,40.737629,40.751453000000005
-74.000778,-73.988853,40.718861,40.725685
-73.99752,-74.00621,40.717052,40.737671
-73.993126,-73.987961,40.718578,40.722384999999996
-73.98491700000001,-73.965683,40.768684,40.739185
-73.987511,-73.958549,40.775535999999995,40.748932
-73.98779300000001,-73.994438,40.745853000000004,40.738396
-73.949005,-73.976349,40.751754999999996,40.788555
-73.983971,-73.99237099999999,40.749805,40.755112
-73.982697,-73.982864,40.771664,40.765873
-73.981255,-73.991837,40.74437,40.742081
-73.963165,-73.959023,40.816441,40.809021
-73.961609,-73.954208,40.774452000000004,40.764439
-74.001152,-74.01750899999999,40.706699,40.761784000000006
-73.974678,-73.95558199999999,40.779621,40.788216
-73.971825,-73.978081,40.745917999999996,40.757092
-73.98786899999999,-74.007774,40.704933000000004,40.761292
-73.967361,-73.919975,40.766083,40.766449
-73.981659,-73.968018,40.759838,40.781075
-73.97734799999999,-73.975952,40.760311,40.747040000000005
-73.956375,-73.962875,40.804404999999996,40.784851
-73.970261,-73.974129,40.7589,40.794926000000004
-74.004654,-73.980797,40.782565999999996,40.734077
-73.979935,-73.955811,40.776276,40.763157
-73.987442,-73.96157099999999,40.764587,40.765583
-74.004875,-73.946815,40.776508,40.757118
-73.978325,-74.00308199999999,40.722004,40.751095
-73.999001,-73.970551,40.717083,40.738262
-73.991066,-73.981125,40.750847,40.755371000000004
-73.996246,-73.989944,40.751377000000005,40.759968
-73.969185,-73.98217,40.757626,40.760895
-73.971985,-73.95965600000001,40.78125,40.750584
-73.981483,-73.980591,40.774848999999996,40.735645
-73.975166,-74.016762,40.711338,40.717422
-73.980125,-73.989265,40.753890999999996,40.74596
-73.97261,-73.95914499999999,40.783245,40.757477
-73.962288,-73.977882,40.757416,40.719795
-74.000061,-74.006157,40.734718,40.727837
-73.998108,-73.977051,40.752094,40.760788
-74.00874300000001,-74.008026,40.705242,40.707134
-73.989471,-73.973129,40.754776,40.737511
-73.97583,-74.000465,40.722485,40.7579
-73.986458,-73.97114599999999,40.766869,40.74017
-73.983498,-73.977676,40.749676,40.765404
-73.99984,-73.982185,40.749676,40.757412
-73.985023,-73.977676,40.749683000000005,40.761509000000004
-73.98983,-73.996613,40.723579,40.73542
-73.94079599999999,-73.98243000000001,40.731533,40.851315
-73.981583,-73.948082,40.774658,40.74321
-73.97281600000001,-73.961395,40.811802,40.783291
-73.99155400000001,-73.98060600000001,40.733917,40.738758000000004
-73.961304,-73.98696899999999,40.736607,40.760464
-74.00779,-74.011612,40.714855,40.732784
-73.964127,-73.99623100000001,40.686451,40.710365
-73.981934,-73.978592,40.761951,40.771149
-73.94355,-73.937798,40.80381,40.795883
-73.98226899999999,-73.964279,40.770759999999996,40.771339000000005
-73.991745,-73.981903,40.736626,40.749733
-74.011581,-73.985199,40.767849,40.703373
-73.985001,-73.97908000000001,40.783459,40.775269
-73.963829,-73.98741899999999,40.760647,40.774021000000005
-73.994743,-73.992645,40.74102,40.760544
-73.996941,-73.983124,40.744637,40.722034
-73.953758,-73.97216,40.762539000000004,40.767345
-74.00222,-73.966003,40.757903999999996,40.761032
-73.97936999999999,-73.995506,40.725285,40.723296999999995
-73.962906,-73.956352,40.775681,40.762402
-73.948891,-73.969048,40.791119,40.781985999999996
-73.988823,-73.962486,40.778919,40.745003000000004
-73.989037,-74.003334,40.732315,40.73632
-73.98338299999999,-73.971352,40.76001,40.776169
-73.984138,-73.968361,40.762733000000004,40.740162
-73.951065,-73.99297299999999,40.742558,40.782688
-73.989853,-73.984444,40.736977,40.748119
-74.002724,-73.98736600000001,40.744246999999994,40.723541
-73.96257,-73.959404,40.774136,40.794418
-73.955162,-73.95590200000001,40.764008000000004,40.786701
-73.986153,-74.00009200000001,40.732941,40.762465999999996
-73.916954,-73.959854,40.773659,40.854656
-73.938705,-73.95111800000001,40.782852,40.804939000000005
-73.992302,-73.999023,40.734528000000005,40.74025
-73.991203,-73.985878,40.755852000000004,40.750294
-74.000313,-74.006561,40.732215999999994,40.728691
-73.974602,-73.989029,40.741371,40.757107
-73.98983,-73.95973199999999,40.808772999999995,40.740711
-73.984093,-73.966599,40.756565,40.764191
-73.960426,-73.95903,40.768188,40.761375
-73.982986,-73.966438,40.764751000000004,40.734962
-73.984459,-74.005966,40.735615,40.751853999999994
-73.808304,-73.80791500000001,40.684864000000005,40.685660999999996
-73.987305,-73.976784,40.74736,40.738827
-73.988396,-73.993866,40.751671,40.762478
-73.97841600000001,-73.99006700000001,40.750397,40.752369
-73.970619,-73.982178,40.775116,40.795963
-73.969139,-73.955811,40.783794,40.768406
-73.978874,-73.949554,40.781009999999995,40.740681
-73.966782,-73.97479200000001,40.748402,40.766918
-73.96102900000001,-73.952118,40.777546,40.765209000000006
-74.00318100000001,-73.989754,40.725574,40.726944
-73.993439,-73.981308,40.744442,40.722027000000004
-73.97221400000001,-73.95813000000001,40.768681,40.756359
-73.984787,-73.99427,40.750862,40.742771000000005
-74.000435,-73.954613,40.773853,40.747925
-74.004189,-73.990387,40.771721,40.7313
-74.00574499999999,-73.988228,40.723633,40.736641
-73.93923199999999,-73.945679,40.807732,40.76086
-74.001144,-73.986092,40.753956,40.730872999999995
-73.99614,-73.987305,40.756415999999994,40.716328000000004
-73.985069,-74.002876,40.731079,40.761051
-73.94549599999999,-73.977661,40.787052,40.778572
-74.000443,-74.000443,40.747646,40.747646
-73.983078,-73.982162,40.777718,40.751556
-73.989441,-73.95079799999999,40.783009,40.751114
-73.98127,-73.962425,40.778960999999995,40.768101
-73.973984,-73.987549,40.754601,40.755363
-73.980492,-73.993523,40.757197999999995,40.743415999999996
-73.99363699999999,-73.96605699999999,40.753944,40.741592
-74.00618,-73.988434,40.748379,40.73975
-73.95458199999999,-73.992851,40.741141999999996,40.778084
-73.984177,-73.981026,40.737784999999995,40.725273
-73.95728299999999,-74.00959,40.704811,40.777640999999996
-73.987434,-73.989731,40.734108,40.721672
-73.98943299999999,-73.991714,40.745067999999996,40.762809999999995
-73.980797,-73.983727,40.72971,40.737797
-73.993256,-73.9813,40.741268,40.739948
-73.989838,-73.97444200000001,40.762295,40.746632
-73.978394,-73.984512,40.74287,40.745975
-73.958626,-73.964401,40.802284,40.810085
-73.985489,-73.97803499999999,40.725258000000004,40.735023
-73.959946,-73.949852,40.780346,40.770969
-73.872635,-73.890121,40.749004,40.759116999999996
-73.985016,-73.986572,40.754292,40.764629
-73.846153,-73.845993,40.720566,40.726215
-73.992554,-74.016052,40.711365,40.740417
-74.001526,-73.984535,40.753231,40.743557
-73.970078,-73.962257,40.770329,40.759147999999996
-73.968903,-73.954201,40.774409999999996,40.761165999999996
-74.008156,-73.970108,40.789043,40.747746
-73.983612,-73.99076099999999,40.73658,40.738132
-73.921188,-73.91729699999999,40.765152,40.774326
-73.937904,-73.935806,40.796203999999996,40.797104
-73.992599,-73.98645,40.733894,40.724476
-73.988411,-74.007233,40.727982,40.755188000000004
-74.002022,-73.98613,40.730843,40.732685
-73.96862,-73.976807,40.756901,40.75573
-73.995605,-73.988991,40.768269000000004,40.754177
-73.985199,-73.987122,40.750126,40.761093
-73.995544,-73.995605,40.761353,40.76125
-73.922638,-73.78854399999999,40.641605,40.760811
-73.98207099999999,-73.979637,40.766369,40.775177
-73.97274,-73.985428,40.778671,40.790966
-73.99026500000001,-74.000275,40.725544,40.731003
-73.99108100000001,-74.016724,40.708199,40.699791
-73.96174599999999,-73.96826899999999,40.762474,40.76368
-74.008888,-73.974998,40.782539,40.711104999999996
-73.966263,-73.955765,40.768840999999995,40.764953999999996
